时间,时,分,秒,targetx,targety,原点海拔,曲线系数常数,曲线系数一次项, 车中心 x, 车中心 y,目标角度,衡偏,航偏,曲线系数二次项,航向角
15:59:14,7,59,13,11.36706105,-1.684646061,5.941822603,-6.348159,1.422172,9.429889,-0.9878753,-20,1.11E-06,0.01319042,-0.08902098,0.1211352
15:59:14,7,59,13,11.36598019,-1.68399588,5.941822603,-6.348159,1.422172,9.42871,-0.9874936,-20,1.11E-06,0.01280706,-0.08902098,0.1211352
15:59:14,7,59,13,11.36598019,-1.68399588,5.941822603,-6.348159,1.422172,9.42871,-0.9874936,-20,1.53E-06,0.01280706,-0.08902098,0.1209111
15:59:14,7,59,13,11.3654756,-1.683692415,5.941822603,-6.348159,1.422172,9.42816,-0.9893305,-20,1.11E-06,0.01251171,-0.08902098,0.1209111
15:59:14,7,59,13,11.3654756,-1.683692415,5.941822603,-6.348159,1.422172,9.42816,-0.9893305,-20,5.42E-06,0.01251171,-0.08902098,0.1207298
15:59:14,7,59,13,11.36651363,-1.684316741,5.941822603,-6.348159,1.422172,9.429292,-0.990581,-20,5.42E-06,0.01247689,-0.08902098,0.1207298
15:59:14,7,59,13,11.36651363,-1.684316741,5.941822603,-6.348159,1.422172,9.429292,-0.990581,-20,5.42E-06,0.01247689,-0.08902098,0.1204882
15:59:14,7,59,13,11.36696311,-1.684587138,5.941822603,-6.348159,1.422172,9.429782,-0.9902812,-20,3.86E-06,0.01229879,-0.08902098,0.1204882
15:59:14,7,59,13,11.36696311,-1.684587138,5.941822603,-6.348159,1.422172,9.429782,-0.9902812,-20,9.34E-06,0.01229879,-0.08902098,0.1203388
15:59:14,7,59,13,11.36665442,-1.684401434,5.941822603,-6.348159,1.422172,9.429445,-0.9889589,-20,-2.33E-06,0.01210578,-0.08902098,0.1203388
15:59:14,7,59,13,11.36665442,-1.684401434,5.941822603,-6.348159,1.422172,9.429445,-0.9889589,-20,1.53E-06,0.01210578,-0.08902098,0.1203388
15:59:14,7,59,14,11.36574408,-1.683853873,5.941822603,-6.348159,1.422172,9.428452,-0.9899786,-20,1.53E-06,0.01182322,-0.08902098,0.1201847
15:59:14,7,59,14,11.36574408,-1.683853873,5.941822603,-6.348159,1.422172,9.428452,-0.9899786,-20,1.11E-06,0.01182322,-0.08902098,0.1201279
15:59:14,7,59,14,11.36614285,-1.684093712,5.941822603,-6.348159,1.422172,9.428887,-0.9912096,-20,7.62E-07,0.01182269,-0.08902098,0.1201279
15:59:14,7,59,14,11.36614285,-1.684093712,5.941822603,-6.348159,1.422172,9.428887,-0.9912096,-20,1.53E-06,0.01182269,-0.08902098,0.1200574
15:59:14,7,59,14,11.36734524,-1.684817051,5.941822603,-6.348159,1.422172,9.430199,-0.987592,-20,4.61E-06,0.01192202,-0.08902098,0.1200574
15:59:14,7,59,14,11.36734524,-1.684817051,5.941822603,-6.348159,1.422172,9.430199,-0.987592,-20,3.18E-06,0.01192202,-0.08902098,0.1199424
15:59:14,7,59,14,11.3670593,-1.684645009,5.941822603,-6.348159,1.422172,9.429887,-0.9864352,-20,4.61E-06,0.01176656,-0.08902098,0.1199424
15:59:14,7,59,14,11.3670593,-1.684645009,5.941822603,-6.348159,1.422172,9.429887,-0.9864352,-20,3.86E-06,0.01176656,-0.08902098,0.1198405
15:59:14,7,59,14,11.36644455,-1.684275185,5.941822603,-6.348159,1.422172,9.429216,-0.9883086,-20,7.25E-06,0.01157794,-0.08902098,0.1198405
15:59:14,7,59,14,11.36644455,-1.684275185,5.941822603,-6.348159,1.422172,9.429216,-0.9883086,-20,2.01E-06,0.01157794,-0.08902098,0.1197682
15:59:14,7,59,14,11.36659059,-1.684363033,5.941822603,-6.348159,1.422172,9.429376,-0.9876707,-20,1.53E-06,0.01152628,-0.08902098,0.1197682
15:59:15,7,59,14,11.36659059,-1.684363033,5.941822603,-6.348159,1.422172,9.429376,-0.9876707,-20,1.53E-06,0.01152628,-0.08902098,0.1198301
15:59:15,7,59,14,11.36559366,-1.683763413,5.941822603,-6.348159,1.422172,9.428288,-0.9889901,-20,1.53E-06,0.01144745,-0.08902098,0.1198301
15:59:15,7,59,14,11.36559366,-1.683763413,5.941822603,-6.348159,1.422172,9.428288,-0.9889901,-20,2.56E-06,0.01144745,-0.08902098,0.1197891
15:59:15,7,59,14,11.36609038,-1.684062153,5.941822603,-6.348159,1.422172,9.42883,-0.988885,-20,1.53E-06,0.01147654,-0.08902098,0.1197891
15:59:15,7,59,14,11.36609038,-1.684062153,5.941822603,-6.348159,1.422172,9.42883,-0.988885,-20,2.56E-06,0.01147654,-0.08902098,0.1197265
15:59:15,7,59,14,11.36658097,-1.684357246,5.941822603,-6.348159,1.422172,9.429365,-0.9890306,-20,1.53E-06,0.0114832,-0.08902098,0.1197265
15:59:15,7,59,14,11.36658097,-1.684357246,5.941822603,-6.348159,1.422172,9.429365,-0.9890306,-20,3.86E-06,0.0114832,-0.08902098,0.1196444
15:59:15,7,59,14,11.36664131,-1.684393543,5.941822603,-6.348159,1.422172,9.429431,-0.9895153,-20,4.61E-06,0.01140956,-0.08902098,0.1196444
15:59:15,7,59,14,11.36664131,-1.684393543,5.941822603,-6.348159,1.422172,9.429431,-0.9895153,-20,7.25E-06,0.01140956,-0.08902098,0.1196444
15:59:15,7,59,15,11.36566799,-1.683808117,5.941822603,-6.348159,1.422172,9.42837,-0.9850138,-20,5.42E-06,0.01124538,-0.08902098,0.1196176
15:59:15,7,59,15,11.36566799,-1.683808117,5.941822603,-6.348159,1.422172,9.42837,-0.9850138,-20,1.05E-05,0.01124538,-0.08902098,0.1196356
15:59:15,7,59,15,11.36473836,-1.683249117,5.941822603,-6.348159,1.422172,9.427356,-0.9859093,-20,2.01E-06,0.01113213,-0.08902098,0.1196356
15:59:15,7,59,15,11.36473836,-1.683249117,5.941822603,-6.348159,1.422172,9.427356,-0.9859093,-20,2.56E-06,0.01113213,-0.08902098,0.1196861
15:59:15,7,59,15,11.36427571,-1.682970978,5.941822603,-6.348159,1.422172,9.426851,-0.9863152,-20,3.18E-06,0.01111722,-0.08902098,0.1196861
15:59:15,7,59,15,11.36427571,-1.682970978,5.941822603,-6.348159,1.422172,9.426851,-0.9863152,-20,1.11E-06,0.01111722,-0.08902098,0.1196693
15:59:15,7,59,15,11.36484768,-1.683314844,5.941822603,-6.348159,1.422172,9.427475,-0.9872526,-20,2.56E-06,0.01118127,-0.08902098,0.1196693
15:59:15,7,59,15,11.36484768,-1.683314844,5.941822603,-6.348159,1.422172,9.427475,-0.9872526,-20,1.53E-06,0.01118127,-0.08902098,0.1196311
15:59:15,7,59,15,11.36500422,-1.683408969,5.941822603,-6.348159,1.422172,9.427646,-0.9864356,-20,3.18E-06,0.01116515,-0.08902098,0.1196311
15:59:15,7,59,15,11.36500422,-1.683408969,5.941822603,-6.348159,1.422172,9.427646,-0.9864356,-20,5.42E-06,0.01116515,-0.08902098,0.1194513
15:59:16,7,59,15,11.36618395,-1.684118434,5.941822603,-6.348159,1.422172,9.428932,-0.9871699,-20,6.30E-06,0.0111519,-0.08902098,0.1194513
15:59:16,7,59,15,11.36618395,-1.684118434,5.941822603,-6.348159,1.422172,9.428932,-0.9871699,-20,8.26E-06,0.0111519,-0.08902098,0.1193754
15:59:16,7,59,15,11.36576856,-1.683868599,5.941822603,-6.348159,1.422172,9.428479,-0.987284,-20,8.26E-06,0.01101735,-0.08902098,0.1193754
15:59:16,7,59,15,11.36576856,-1.683868599,5.941822603,-6.348159,1.422172,9.428479,-0.987284,-20,3.86E-06,0.01101735,-0.08902098,0.1194754
15:59:16,7,59,15,11.36494825,-1.683375315,5.941822603,-6.348159,1.422172,9.427585,-0.986893,-20,9.34E-06,0.01100157,-0.08902098,0.1194754
15:59:16,7,59,15,11.36494825,-1.683375315,5.941822603,-6.348159,1.422172,9.427585,-0.986893,-20,1.53E-06,0.01100157,-0.08902098,0.1196683
15:59:16,7,59,15,11.36467277,-1.683209681,5.941822603,-6.348159,1.422172,9.427284,-0.9871005,-20,2.56E-06,0.01115557,-0.08902098,0.1196683
15:59:16,7,59,15,11.36467277,-1.683209681,5.941822603,-6.348159,1.422172,9.427284,-0.9871005,-20,2.01E-06,0.01115557,-0.08902098,0.1196613
15:59:16,7,59,15,11.36483544,-1.683307483,5.941822603,-6.348159,1.422172,9.427462,-0.9886973,-20,2.56E-06,0.01117154,-0.08902098,0.1196613
15:59:16,7,59,15,11.36483544,-1.683307483,5.941822603,-6.348159,1.422172,9.427462,-0.9886973,-20,2.01E-06,0.01117154,-0.08902098,0.1196613
15:59:16,7,59,16,11.36512141,-1.683479433,5.941822603,-6.348159,1.422172,9.427773,-0.9889106,-20,2.01E-06,0.01121096,-0.08902098,0.1196604
15:59:16,7,59,16,11.36512141,-1.683479433,5.941822603,-6.348159,1.422172,9.427773,-0.9889106,-20,3.18E-06,0.01121096,-0.08902098,0.1196404
15:59:16,7,59,16,11.36518438,-1.683517295,5.941822603,-6.348159,1.422172,9.427842,-0.9891523,-20,3.86E-06,0.01119991,-0.08902098,0.1196404
15:59:16,7,59,16,11.36518438,-1.683517295,5.941822603,-6.348159,1.422172,9.427842,-0.9891523,-20,3.86E-06,0.01119991,-0.08902098,0.119669
15:59:16,7,59,16,11.36542488,-1.683661913,5.941822603,-6.348159,1.422172,9.428104,-0.9894922,-20,7.25E-06,0.01126249,-0.08902098,0.119669
15:59:16,7,59,16,11.36542488,-1.683661913,5.941822603,-6.348159,1.422172,9.428104,-0.9894922,-20,1.05E-05,0.01126249,-0.08902098,0.1196524
15:59:16,7,59,16,11.36512054,-1.683478907,5.941822603,-6.348159,1.422172,9.427773,-0.9899846,-20,3.18E-06,0.01120284,-0.08902098,0.1196524
15:59:16,7,59,16,11.36512054,-1.683478907,5.941822603,-6.348159,1.422172,9.427773,-0.9899846,-20,2.56E-06,0.01120284,-0.08902098,0.1194879
15:59:16,7,59,16,11.36486342,-1.683324309,5.941822603,-6.348159,1.422172,9.427492,-0.9906729,-20,2.56E-06,0.0110021,-0.08902098,0.1194879
15:59:17,7,59,16,11.36486342,-1.683324309,5.941822603,-6.348159,1.422172,9.427492,-0.9906729,-20,3.18E-06,0.0110021,-0.08902098,0.1195763
15:59:17,7,59,16,11.36421711,-1.682935753,5.941822603,-6.348159,1.422172,9.426787,-0.9912009,-20,1.53E-06,0.01099924,-0.08902098,0.1195763
15:59:17,7,59,16,11.36421711,-1.682935753,5.941822603,-6.348159,1.422172,9.426787,-0.9912009,-20,2.56E-06,0.01099924,-0.08902098,0.1196252
15:59:17,7,59,16,11.36463429,-1.683186546,5.941822603,-6.348159,1.422172,9.427242,-0.9909907,-20,2.01E-06,0.01110703,-0.08902098,0.1196252
15:59:17,7,59,16,11.36463429,-1.683186546,5.941822603,-6.348159,1.422172,9.427242,-0.9909907,-20,1.11E-06,0.01110703,-0.08902098,0.1197267
15:59:17,7,59,16,11.3649465,-1.683374263,5.941822603,-6.348159,1.422172,9.427583,-0.9904075,-20,4.61E-06,0.01125257,-0.08902098,0.1197267
15:59:17,7,59,16,11.3649465,-1.683374263,5.941822603,-6.348159,1.422172,9.427583,-0.9904075,-20,3.18E-06,0.01125257,-0.08902098,0.1197432
15:59:17,7,59,16,11.36559454,-1.683763939,5.941822603,-6.348159,1.422172,9.428289,-0.9908403,-20,7.25E-06,0.01136063,-0.08902098,0.1197432
15:59:17,7,59,16,11.36559454,-1.683763939,5.941822603,-6.348159,1.422172,9.428289,-0.9908403,-20,6.30E-06,0.01136063,-0.08902098,0.1197104
15:59:17,7,59,16,11.36541526,-1.683656128,5.941822603,-6.348159,1.422172,9.428094,-0.9921593,-20,7.25E-06,0.01130251,-0.08902098,0.1197104
15:59:17,7,59,17,11.36541526,-1.683656128,5.941822603,-6.348159,1.422172,9.428094,-0.9921593,-20,3.86E-06,0.01130251,-0.08902098,0.119764
15:59:17,7,59,17,11.36502259,-1.683420011,5.941822603,-6.348159,1.422172,9.427666,-0.9913476,-20,2.56E-06,0.01130058,-0.08902098,0.119764
15:59:17,7,59,17,11.36502259,-1.683420011,5.941822603,-6.348159,1.422172,9.427666,-0.9913476,-20,3.86E-06,0.01130058,-0.08902098,0.119819
15:59:17,7,59,17,11.36469026,-1.683220198,5.941822603,-6.348159,1.422172,9.427303,-0.9912702,-20,3.18E-06,0.0113087,-0.08902098,0.119819
15:59:17,7,59,17,11.36469026,-1.683220198,5.941822603,-6.348159,1.422172,9.427303,-0.9912702,-20,2.56E-06,0.0113087,-0.08902098,0.1198565
15:59:17,7,59,17,11.36459843,-1.683164989,5.941822603,-6.348159,1.422172,9.427203,-0.9925528,-20,1.53E-06,0.01133327,-0.08902098,0.1198565
15:59:17,7,59,17,11.36459843,-1.683164989,5.941822603,-6.348159,1.422172,9.427203,-0.9925528,-20,1.53E-06,0.01133327,-0.08902098,0.1199574
15:59:17,7,59,17,11.36428533,-1.682976762,5.941822603,-6.348159,1.422172,9.426862,-0.9917219,-20,4.61E-06,0.01138999,-0.08902098,0.1199574
15:59:17,7,59,17,11.36428533,-1.682976762,5.941822603,-6.348159,1.422172,9.426862,-0.9917219,-20,4.61E-06,0.01138999,-0.08902098,0.1200039
15:59:17,7,59,17,11.36458968,-1.683159731,5.941822603,-6.348159,1.422172,9.427194,-0.991919,-20,6.30E-06,0.01147941,-0.08902098,0.1200039
15:59:17,7,59,17,11.36458968,-1.683159731,5.941822603,-6.348159,1.422172,9.427194,-0.991919,-20,6.30E-06,0.01147941,-0.08902098,0.1198076
15:59:18,7,59,17,11.36512754,-1.683483114,5.941822603,-6.348159,1.422172,9.42778,-0.9931159,-20,7.25E-06,0.0113591,-0.08902098,0.1198076
15:59:18,7,59,17,11.36512754,-1.683483114,5.941822603,-6.348159,1.422172,9.42778,-0.9931159,-20,5.42E-06,0.0113591,-0.08902098,0.1197111
15:59:18,7,59,17,11.36573446,-1.683848087,5.941822603,-6.348159,1.422172,9.428442,-0.9929661,-20,4.61E-06,0.01134825,-0.08902098,0.1197111
15:59:18,7,59,17,11.36573446,-1.683848087,5.941822603,-6.348159,1.422172,9.428442,-0.9929661,-20,3.86E-06,0.01134825,-0.08902098,0.1197367
15:59:18,7,59,17,11.36466227,-1.683203372,5.941822603,-6.348159,1.422172,9.427273,-0.9933857,-20,3.18E-06,0.01122241,-0.08902098,0.1197367
15:59:18,7,59,17,11.36466227,-1.683203372,5.941822603,-6.348159,1.422172,9.427273,-0.9933857,-20,2.01E-06,0.01122241,-0.08902098,0.1197549
15:59:18,7,59,17,11.36512841,-1.68348364,5.941822603,-6.348159,1.422172,9.427781,-0.9939018,-20,3.18E-06,0.0113065,-0.08902098,0.1197549
15:59:18,7,59,17,11.36512841,-1.68348364,5.941822603,-6.348159,1.422172,9.427781,-0.9939018,-20,2.56E-06,0.0113065,-0.08902098,0.1195877
15:59:18,7,59,17,11.36611049,-1.684074251,5.941822603,-6.348159,1.422172,9.428852,-0.9934233,-20,2.56E-06,0.01127794,-0.08902098,0.1195877
15:59:18,7,59,17,11.36611049,-1.684074251,5.941822603,-6.348159,1.422172,9.428852,-0.9934233,-20,3.86E-06,0.01127794,-0.08902098,0.1195877
15:59:18,7,59,18,11.36590149,-1.683948543,5.941822603,-6.348159,1.422172,9.428624,-0.9940331,-20,3.18E-06,0.01124105,-0.08902098,0.1195803
15:59:18,7,59,18,11.36590149,-1.683948543,5.941822603,-6.348159,1.422172,9.428624,-0.9940331,-20,3.86E-06,0.01124105,-0.08902098,0.1195321
15:59:18,7,59,18,11.36590674,-1.683951699,5.941822603,-6.348159,1.422172,9.42863,-0.9938474,-20,5.42E-06,0.01119365,-0.08902098,0.1195321
15:59:18,7,59,18,11.36590674,-1.683951699,5.941822603,-6.348159,1.422172,9.42863,-0.9938474,-20,7.25E-06,0.01119365,-0.08902098,0.11935
15:59:18,7,59,18,11.36572309,-1.68384125,5.941822603,-6.348159,1.422172,9.42843,-0.9950625,-20,3.86E-06,0.01098552,-0.08902098,0.11935
15:59:18,7,59,18,11.36572309,-1.68384125,5.941822603,-6.348159,1.422172,9.42843,-0.9950625,-20,1.53E-06,0.01098552,-0.08902098,0.1193842
15:59:18,7,59,18,11.36536803,-1.68362773,5.941822603,-6.348159,1.422172,9.428042,-0.9954867,-20,1.11E-06,0.01096961,-0.08902098,0.1193842
15:59:18,7,59,18,11.36536803,-1.68362773,5.941822603,-6.348159,1.422172,9.428042,-0.9954867,-20,2.01E-06,0.01096961,-0.08902098,0.11945
15:59:18,7,59,18,11.36511792,-1.683477329,5.941822603,-6.348159,1.422172,9.42777,-0.9962056,-20,2.01E-06,0.01100004,-0.08902098,0.11945
15:59:18,7,59,18,11.36511792,-1.683477329,5.941822603,-6.348159,1.422172,9.42777,-0.9962056,-20,2.56E-06,0.01100004,-0.08902098,0.1193895
15:59:19,7,59,18,11.36562602,-1.683782872,5.941822603,-6.348159,1.422172,9.428324,-0.9947112,-20,1.53E-06,0.01101136,-0.08902098,0.1193895
15:59:19,7,59,18,11.36562602,-1.683782872,5.941822603,-6.348159,1.422172,9.428324,-0.9947112,-20,3.18E-06,0.01101136,-0.08902098,0.1193444
15:59:19,7,59,18,11.36531119,-1.683593547,5.941822603,-6.348159,1.422172,9.42798,-0.9969445,-20,3.86E-06,0.01092174,-0.08902098,0.1193444
15:59:19,7,59,18,11.36531119,-1.683593547,5.941822603,-6.348159,1.422172,9.42798,-0.9969445,-20,3.86E-06,0.01092174,-0.08902098,0.1192783
15:59:19,7,59,18,11.36563914,-1.683790761,5.941822603,-6.348159,1.422172,9.428338,-0.9966375,-20,3.86E-06,0.01090203,-0.08902098,0.1192783
15:59:19,7,59,18,11.36563914,-1.683790761,5.941822603,-6.348159,1.422172,9.428338,-0.9966375,-20,8.26E-06,0.01090203,-0.08902098,0.1192506
15:59:19,7,59,18,11.36552545,-1.683722392,5.941822603,-6.348159,1.422172,9.428214,-0.9967888,-20,6.30E-06,0.01085829,-0.08902098,0.1192506
15:59:19,7,59,18,11.36552545,-1.683722392,5.941822603,-6.348159,1.422172,9.428214,-0.9967888,-20,3.86E-06,0.01085829,-0.08902098,0.1192855
15:59:19,7,59,18,11.36650489,-1.684311481,5.941822603,-6.348159,1.422172,9.429282,-0.9864087,-20,-2.33E-06,0.01103146,-0.08902098,0.1192855
15:59:19,7,59,18,11.36650489,-1.684311481,5.941822603,-6.348159,1.422172,9.429282,-0.9864087,-20,2.01E-06,0.01103146,-0.08902098,0.1192855
15:59:19,7,59,19,11.36618045,-1.68411633,5.941822603,-6.348159,1.422172,9.428928,-0.9876844,-20,2.01E-06,0.01105863,-0.08902098,0.1193585
15:59:19,7,59,19,11.36618045,-1.68411633,5.941822603,-6.348159,1.422172,9.428928,-0.9876844,-20,2.56E-06,0.01105863,-0.08902098,0.1194739
15:59:19,7,59,19,11.36574233,-1.683852821,5.941822603,-6.348159,1.422172,9.428451,-0.9872765,-20,2.01E-06,0.01111216,-0.08902098,0.1194739
15:59:19,7,59,19,11.36574233,-1.683852821,5.941822603,-6.348159,1.422172,9.428451,-0.9872765,-20,1.11E-06,0.01111216,-0.08902098,0.119448
15:59:19,7,59,19,11.36629589,-1.684185762,5.941822603,-6.348159,1.422172,9.429054,-0.9880787,-20,2.01E-06,0.01116435,-0.08902098,0.119448
15:59:19,7,59,19,11.36629589,-1.684185762,5.941822603,-6.348159,1.422172,9.429054,-0.9880787,-20,2.56E-06,0.01116435,-0.08902098,0.1193972
15:59:19,7,59,19,11.36606677,-1.684047951,5.941822603,-6.348159,1.422172,9.428804,-0.9886,-20,3.18E-06,0.01108126,-0.08902098,0.1193972
15:59:19,7,59,19,11.36606677,-1.684047951,5.941822603,-6.348159,1.422172,9.428804,-0.9886,-20,4.61E-06,0.01108126,-0.08902098,0.1193517
15:59:19,7,59,19,11.36675149,-1.684459827,5.941822603,-6.348159,1.422172,9.429551,-0.9870179,-20,3.86E-06,0.0111324,-0.08902098,0.1193517
15:59:19,7,59,19,11.36675149,-1.684459827,5.941822603,-6.348159,1.422172,9.429551,-0.9870179,-20,3.18E-06,0.0111324,-0.08902098,0.1194498
15:59:20,7,59,19,11.36674537,-1.684456144,5.941822603,-6.348159,1.422172,9.429544,-0.9882698,-20,3.18E-06,0.01122973,-0.08902098,0.1194498
15:59:20,7,59,19,11.36674537,-1.684456144,5.941822603,-6.348159,1.422172,9.429544,-0.9882698,-20,-2.33E-06,0.01122973,-0.08902098,0.1195317
15:59:20,7,59,19,11.3665696,-1.684350408,5.941822603,-6.348159,1.422172,9.429353,-0.9884819,-20,3.18E-06,0.01128679,-0.08902098,0.1195317
15:59:20,7,59,19,11.3665696,-1.684350408,5.941822603,-6.348159,1.422172,9.429353,-0.9884819,-20,2.01E-06,0.01128679,-0.08902098,0.1193155
15:59:20,7,59,19,11.36621281,-1.684135791,5.941822603,-6.348159,1.422172,9.428964,-0.9893441,-20,3.18E-06,0.01102014,-0.08902098,0.1193155
15:59:20,7,59,19,11.36621281,-1.684135791,5.941822603,-6.348159,1.422172,9.428964,-0.9893441,-20,2.01E-06,0.01102014,-0.08902098,0.1192839
15:59:20,7,59,19,11.36575107,-1.68385808,5.941822603,-6.348159,1.422172,9.42846,-0.9900053,-20,2.56E-06,0.01092347,-0.08902098,0.1192839
15:59:20,7,59,19,11.36575107,-1.68385808,5.941822603,-6.348159,1.422172,9.42846,-0.9900053,-20,2.01E-06,0.01092347,-0.08902098,0.119259
15:59:20,7,59,19,11.36607551,-1.684053211,5.941822603,-6.348159,1.422172,9.428814,-0.9904357,-20,4.61E-06,0.01094438,-0.08902098,0.119259
15:59:20,7,59,19,11.36607551,-1.684053211,5.941822603,-6.348159,1.422172,9.428814,-0.9904357,-20,7.25E-06,0.01094438,-0.08902098,0.119259
15:59:20,7,59,20,11.36660633,-1.684372501,5.941822603,-6.348159,1.422172,9.429393,-0.9907379,-20,7.25E-06,0.01100064,-0.08902098,0.1192404
15:59:20,7,59,20,11.36660633,-1.684372501,5.941822603,-6.348159,1.422172,9.429393,-0.9907379,-20,8.26E-06,0.01100064,-0.08902098,0.1191363
15:59:20,7,59,20,11.3670488,-1.684638695,5.941822603,-6.348159,1.422172,9.429875,-0.9901013,-20,3.86E-06,0.01095896,-0.08902098,0.1191363
15:59:20,7,59,20,11.3670488,-1.684638695,5.941822603,-6.348159,1.422172,9.429875,-0.9901013,-20,2.01E-06,0.01095896,-0.08902098,0.1191645
15:59:20,7,59,20,11.36657135,-1.68435146,5.941822603,-6.348159,1.422172,9.429355,-0.9904885,-20,1.53E-06,0.01091974,-0.08902098,0.1191645
15:59:20,7,59,20,11.36657135,-1.68435146,5.941822603,-6.348159,1.422172,9.429355,-0.9904885,-20,2.01E-06,0.01091974,-0.08902098,0.1192112
15:59:20,7,59,20,11.36682232,-1.684502438,5.941822603,-6.348159,1.422172,9.429628,-0.9910788,-20,2.01E-06,0.0110019,-0.08902098,0.1192112
15:59:20,7,59,20,11.36682232,-1.684502438,5.941822603,-6.348159,1.422172,9.429628,-0.9910788,-20,2.56E-06,0.0110019,-0.08902098,0.1192231
15:59:20,7,59,20,11.36661944,-1.684380392,5.941822603,-6.348159,1.422172,9.429407,-0.991576,-20,1.53E-06,0.01098512,-0.08902098,0.1192231
15:59:20,7,59,20,11.36661944,-1.684380392,5.941822603,-6.348159,1.422172,9.429407,-0.991576,-20,3.18E-06,0.01098512,-0.08902098,0.1191493
15:59:21,7,59,20,11.36652325,-1.684322527,5.941822603,-6.348159,1.422172,9.429302,-0.9914055,-20,3.86E-06,0.01089777,-0.08902098,0.1191493
15:59:21,7,59,20,11.36652325,-1.684322527,5.941822603,-6.348159,1.422172,9.429302,-0.9914055,-20,3.18E-06,0.01089777,-0.08902098,0.1191509
15:59:21,7,59,20,11.36661944,-1.684380392,5.941822603,-6.348159,1.422172,9.429407,-0.9920198,-20,3.18E-06,0.01091295,-0.08902098,0.1191509
15:59:21,7,59,20,11.36661944,-1.684380392,5.941822603,-6.348159,1.422172,9.429407,-0.9920198,-20,6.30E-06,0.01091295,-0.08902098,0.1191038
15:59:21,7,59,20,11.36608776,-1.684060575,5.941822603,-6.348159,1.422172,9.428827,-0.9922131,-20,3.86E-06,0.01079078,-0.08902098,0.1191038
15:59:21,7,59,20,11.36608776,-1.684060575,5.941822603,-6.348159,1.422172,9.428827,-0.9922131,-20,9.34E-06,0.01079078,-0.08902098,0.1192196
15:59:21,7,59,20,11.36662207,-1.68438197,5.941822603,-6.348159,1.422172,9.42941,-0.9925824,-20,2.56E-06,0.01098206,-0.08902098,0.1192196
15:59:21,7,59,20,11.36662207,-1.68438197,5.941822603,-6.348159,1.422172,9.42941,-0.9925824,-20,1.53E-06,0.01098206,-0.08902098,0.119194
15:59:21,7,59,20,11.36665355,-1.684400908,5.941822603,-6.348159,1.422172,9.429444,-0.9889531,-20,3.86E-06,0.01096096,-0.08902098,0.119194
15:59:21,7,59,20,11.36665355,-1.684400908,5.941822603,-6.348159,1.422172,9.429444,-0.9889531,-20,2.56E-06,0.01096096,-0.08902098,0.119194
15:59:21,7,59,21,11.36702082,-1.68462186,5.941822603,-6.348159,1.422172,9.429845,-0.9898228,-20,2.56E-06,0.01091215,-0.08902098,0.1190934
